x,y
-0.58,-2.623
-0.58,-2.632
-0.58,-2.641
-0.571,-2.65
-0.571,-2.659
-0.571,-2.668
-0.571,-2.677
-0.562,-2.686
-0.562,-2.695
-0.562,-2.704
-0.553,-2.713
-0.553,-2.722
-0.544,-2.731
-0.544,-2.74
-0.544,-2.749
-0.535,-2.758
-0.526,-2.767
-0.526,-2.776
-0.517,-2.785
-0.517,-2.794
-0.508,-2.803
-0.499,-2.812
-0.499,-2.821
-0.49,-2.83
-0.49,-2.839
-0.49,-2.848
-0.481,-2.857
-0.481,-2.866
-0.481,-2.875
-0.472,-2.884
-0.472,-2.893
-0.463,-2.902
-0.463,-2.911
-0.454,-2.92
-0.454,-2.929
-0.445,-2.938
-0.445,-2.947
-0.445,-2.956
-0.436,-2.965
-0.436,-2.974
-0.436,-2.983
-0.436,-2.992
-0.436,-3.001
-0.427,-3.01
-0.427,-3.019
-0.427,-3.028
-0.418,-3.037
-0.418,-3.046
-0.409,-3.055
-0.4,-3.064
-0.4,-3.073
-0.391,-3.082
-0.382,-3.091
-0.382,-3.1
-0.373,-3.109
-0.364,-3.118
-0.364,-3.127
-0.355,-3.136
-0.355,-3.145
-0.346,-3.154
-0.346,-3.163
-0.337,-3.172
-0.337,-3.181
-0.337,-3.19
-0.328,-3.199
-0.328,-3.208
-0.319,-3.217
-0.319,-3.226
-0.319,-3.235
-0.31,-3.244
-0.31,-3.253
-0.31,-3.262
-0.301,-3.271
-0.301,-3.28
-0.301,-3.289
-0.292,-3.298
-0.292,-3.307
-0.292,-3.316
-0.283,-3.325
-0.283,-3.334
-0.274,-3.343
-0.274,-3.352
